obs
27A2
36C2
01C4
03C3
03C2
25D2
25D4
26C1
26C1
26C1
26C1
26C1
25D3
26C1
25D1
26C1
25B4
26C1
26C1
26C1
26C1
26C1
01C4
26C1
26C1
26C1
26C1
26C1
26C1
26C1
25D3
26C1
25D1
25D3
13D4
26C1
26C1
25D1
26C1
25D1
26C1
25B4
25D1
26C1
26C1
26C1
26C1
25D1
47A1
16C1
47A1
03A4
03A4
16C1
29A2
03A1
15B1
15B2
40C3
26C1
25B4
25D2
25D2
25D2
26C1
25D2
25D1
25D1
26C1
25D3
25D3
15C4
25D1
25D3
25D3
25D3
25D3
25D1
25D1
15D1
15C2
25D3
25D3
25D1
25D1
25D1
15C2
15D4
15D3
15C4
26C1
25B4
25D3
25D4
13B1
25D1
26C1
25D1
25D1
25B4
15C4
25D3
25D3
25D3
25D3
25D3
25D3
25D3
15C4
15D4
15D4
15D4
15D4
15C4
15C4
25D3
25D3
25D1
15D4
15D3
15D4
15D3
15D3
15D3
15D3
15D3
15D3
25D3
25D3
25D3
25D3
25D3
25D3
25D3
25D3
25D3
25D1
25D3
26C1
27D2
15C4
25D3
26C1
26C1
25D3
25D1
26C1
25D1
25D1
03A4
03A1
26C4
27B3
03A2
03A1
03A2
15A3
40C4
26C1
26C1
15C3
26C1
01C4
25D1
25D2
25D3
03C4
15C4
16C3
15C3
26C1
25D3
25D3
25D3
26C1
15A2
15A1
15A3
15A3
26C1
26C1
25D1
02A2
02B3
25D1
15C4
15C4
26C1
25D3
25D1
25D1
25D1
25D1
25D3
25D3
25D3
25D1
15A4
15A3
15A3
15A3
15A2
25D3
25D1
26C1
25D1
26A2
26A2
15C4
25D3
26C1
26C1
25D3
25D1
25D3
01C4
25D1
15C4
15A1
15D4
25D3
26C1
26C1
25D2
26C1
15D1
15A3
25D1
26C1
25D1
25D1
25D1
15A2
15A1
15C4
15C4
25D3
26C1
25D1
25D1
25D1
25B4
25D1
26C1
25D1
25D1
15C4
15C4
26C1
15A3
16C3
15D3
15D4
25D2
15A3
15A3
15A2
15A2
25D2
16C4
15D1
15B2
29A1
03A2
38D3
15C1
15C2
26C4
29A2
16C4
16C2
16C1
37A1
40C3
26D3
25D1
03D1
36C2
15C3
01C2
39D1
03A4
03A4
03A4
03A4
03A4
03A3
27B3
02A4
03A3
03A3
16C1
03A4
03A4
03A4
03A4
03A4
03A4
03A4
03B3
25B2
25D1
15C2
15C2
15C2
15C2
15C2
15C3
15C4
15A1
15A2
25D1
15A2
15A2
25D1
15C4
15C2
25D1
02D1
15C4
15C4
15D1
15D4
15A3
02D4
15C1
15A2
15C2
15A4
15A3
15D3
15A3
15A3
15A3
15A3
25D1
15A3
15A3
15A3
15A3
15C4
15C4
15D1
15C1
15C1
25D3
03C3
15C4
15C2
15C3
15C2
25D3
15D3
15D4
25D1
25D1
27A3
15A2
15A3
25D3
25D1
06B3
25D1
25D2
15C4
15C4
15C4
25D2
15C2
15C2
15C2
15C2
15C2
15C1
15C1
25D1
15C4
15D1
15A3
15A3
15C3
15C4
15C4
15C3
25D1
25D2
16C4
15A3
25D1
02A4
15A2
15A2
15A2
15C4
15C4
15C4
15C4
15C4
15D1
15D1
25D1
15A1
15A1
15A3
15D4
02D4
02D4
25D3
02A2
15A4
15A4
15D4
15C3
15C4
15C4
15C3
15A4
15C4
15A4
15A4
25D1
15C4
15C2
15A2
15A2
15A2
15A2
15A2
25D1
25D1
25D1
25D1
15C2
27B1
15C2
15D1
15D1
15D3
15D3
15A1
15A1
15A1
15A2
15A1
15C4
27A2
25D1
15C1
15C1
15C1
15C4
15C4
15C3
15C3
16C3
15C2
15D1
15C2
15C2
16C3
16C3
16C3
15D4
15D4
15D4
15A3
15C2
15C2
16C4
15C1
25D2
15A3
15A3
15A3
15C2
15D3
15C2
15C2
27A2
15C2
15C2
15C2
15D4
15D4
15D4
15D4
15D4
15D4
15D4
25D2
02A4
25D1
15A4
15D1
15D1
15D3
15A2
15C4
15C4
15C4
15A2
15A2
15A2
15A4
25D3
25D3
25D4
25D1
25D1
25D3
25D1
25D1
25D1
27A2
27A1
27A1
27A2
27A2
27A1
29A1
37A3
03A2
14A3
03A4
02D3
03A4
03A4
26A1
25D1
25D1
27B4
25D2
25D1
25D1
15A1
15A1
15A1
25D1
15C4
15C4
25D1
15D4
15D4
15D4
15D4
15D1
15C2
15C2
15C2
15A3
25D2
25D2
15D3
15D1
15C2
15A3
25D1
25A1
15C2
15A1
15C4
15C2
15D3
15D4
15D4
15C4
15C4
15C4
15C4
15C4
15C4
15C2
15A1
27A2
25D1
25D2
15A1
15A1
25D1
25D1
25D1
27A1
27A1
15C2
25D1
25D1
25D1
15A1
15A1
15D4
15A3
15A3
15A3
15A3
25D1
15C1
15C1
27B1
15C2
03A1
16C4
15C1
15C1
16C3
25D1
25D1
15A2
15A1
15A3
15A1
15A1
25D1
25D1
15C2
15C2
15C2
15C2
15C2
15C2
15C2
15C2
15C2
15C2
15C2
15D1
15C2
27A2
15A3
15A3
15A3
15C1
15C4
15C4
15C4
15A2
15A1
15A1
15A2
15A2
15A2
15A3
15A3
27A1
27A1
27A1
15D4
15D4
15D4
15D3
15A1
15A1
15A1
15C1
25D1
15C1
15C1
15A4
15C1
25D1
25D1
46B2
40C3
03A4
03A2
03A4
39D1
03A4
03A2
03A1
03A3
03A4
03D1
03A2
03A4
03A4
03A4
03A1
37A3
39D1
03A4
03A2
47B2
39D1
40C4
03B3
15A3
15A3
15A3
15A3
15A3
15A1
15A1
15A3
15A3
15A3
15D3
15D3
15D3
15D1
15C2
15C2
15C1
15C1
15C1
15C1
15A3
15C4
15C4
15A3
27A2
27A2
27A1
27A1
27A1
27A1
27A1
27A2
27A2
27A2
27A1
27A1
27A1
27A2
27A1
27A1
27A1
27A1
16C3
15A3
01C4
15C2
15C2
15A1
15C2
15C2
15C2
15D4
15A3
16C3
16C3
16C3
16C3
27A1
27A2
27A2
27A2
27A2
27A2
27A2
27A2
27A2
27A1
03C3
03C3
15C2
15D3
15A1
15D3
15D1
15D1
15C1
15A1
15A1
15A1
15A3
15A3
15C2
15C2
15C2
13A2
27A2
27A2
27A1
27A1
01C4
15A1
15A4
15A3
25A1
16D3
02C1
16C3
16C4
16C3
16C3
16C3
15D4
15D3
15D3
15D3
15D4
15D4
15D4
15D3
15D3
15D1
15D1
15C2
15C2
15C2
15C2
15C2
15C2
15C2
15C2
15A1
15C2
15C2
15C2
15A4
15A2
15A3
15C1
16A1
03A4
03A4
03A4
03A4
03A4
03A4
15B4
03D1
03A3
03A4
03A4
03A1
03A2
03A4
03A2
03A2
03A2
03A4
03A3
03A4
03A4
03A4
03A1
03A4
03A4
03A1
03D1
03A4
03A4
03C2
03A4
03A4
03A2
03A2
03A2
13A2
01C4
15A1
15C2
15A3
15A3
15A3
15A3
15C1
15A3
15C1
15A1
15A3
15A3
01C3
15A3
15A3
15A3
15A3
27A2
15A3
15A3
15A3
27A2
27A2
27A2
27A2
15A3
15A1
27A2
15A3
15A3
15A3
15A3
15A3
15A3
15A3
15A1
15A2
27A2
27A2
15A3
15A3
15C2
15A3
15A3
15A3
15A3
27A2
15C1
15C1
15D4
27A2
27A2
27A2
15D3
15C2
15C2
15C2
15C4
15C2
25D3
15C2
15D1
15C2
27A2
15A1
27A2
27A2
15A2
15C1
15A3
15A3
15A3
15A3
15A3
15A3
15A3
27A2
03A2
03A2
03A2
03A2
03A2
03A4
03A4
26B1
03A2
03A4
03A2
03A2
03A3
15B2
03A4
03A2
03A2
03A2
03A4
03A2
40C2
03A4
03A4
03D1
03D1
03A4
03A4
03B3
03A2
03A2
16C3
16C3
27A2
27A2
03C2
15C1
16C4
27A2
27A1
27A1
27A1
27A1
27A1
27A1
27A1
27A1
27A1
27A1
27A1
27A1
27A2
27A2
27A2
03D3
03D3
27A1
27A1
27A1
27A1
27A1
27A1
27A1
27A1
27A1
02D1
02D1
16C3
16C3
27A1
27A1
27A1
27A1
27A2
27D1
27D1
16C4
16C3
27A1
27A1
16C4
27A2
27A2
27A2
27A2
27A2
27A2
27A2
27A2
27A2
27A2
27A2
27A2
16C4
27A2
27A2
15C1
27A2
27A2
16C3
27A2
27A2
27A2
27A1
27A1
27A1
27A1
27A1
27A2
27A2
27A2
03A1
27A2
27A2
16C4
27A2
39D1
03A2
16C3
03C1
27A2
27A2
27A2
27A2
27A2
27A2
27A1
27A2
27A2
27A2
27A2
27A2
27A1
27A2
27A2
27A2
27A2
27A2
27A2
27A1
27A2
27A2
15A2
27A2
27A1
27A2
27A2
15C1
15A3
27A1
27A1
15C1
27A2
27A2
27A2
03A2
03A2
03A4
03A4
03A4
03A1
47A3
03A4
03D1
03A1
03D1
03A2
03A2
03A4
02B4
15C1
15A4
03A4
03A4
03A2
03A2
01C4
03A4
03A4
26C3
03A4
03A4
03A4
03A2
03A4
36C2
27A1
27A1
27A1
27A1
02D2
15B1
27A1
03C3
01C4
15A2
15B1
02D2
15A2
15A2
03C3
16C4
27A1
16C4
03C3
27A1
27A1
27A1
27A2
27A2
27A2
16C4
15D3
25D3
39D1
03A2
02B2
02B3
02B3
03A4
03A4
03A4
03A4
03A4
29D3
02B1
02B1
03A4
37C1
03D1
15B2
15D1
15D1
03A4
03A2
02A4
02C4
02B2
03A1
03A2
03A4
03A3
03A4
03A4
15A4
27A1
27A2
39C4
03A3
03D1
03A2
38D1
27A1
27A1
27A1
27A1
27A1
27A1
27A2
27A2
27A2
27A2
27D1
27D1
02C1
27B3
27B3
27B3
27B3
27B3
02A1
37A3
15C2
03A4
03A4
03A4
03A4
03A1
03A2
03A2
03A4
03A2
03A4
03B3
03A4
03A3
09A1
03A4
03A4
03A1
03A1
03A2
03A2
03A2
03A2
27B3
27D1
27B3
27B3
27B3
27B3
27B3
03C2
16A1
16A2
36B1
36A1
26A1
16A1
16A1
03D1
36B4
26D3
27B1
15D3
03A4
03A4
03A2
03A4
03A4
03A4
03A4
03A3
03A4
03A3
03A4
03A4
02B2
03A3
03A2
16C2
03A4
03A2
03A4
03A4
03A4
03D1
03A4
03A4
03A4
03A4
16C1
03A4
03A4
03A4
03A4
03A4
03A3
03A4
03A4
03A2
02B4
03A2
03A4
03A2
03A4
02B3
26A2
03A2
16A1
03B3
16A1
27B3
27B3
27B3
27D1
27B3
27B3
27B3
27B3
27B3
27B3
27B3
27B3
27B3
27B3
27B3
27B3
02B1
39C4
39C4
27D1
47A1
46B2
38D1
47A1
47A1
40C3
47A1
47A1
38D1
27D1
27D1
27B3
27B3
47A1
47A1
47A1
03A4
26A2
37A3
26D4
02A2
37C1
37A1
16C2
39D3
03A3
03A4
03A4
03A4
03A4
03A4
03A4
03A4
03A4
03A4
03A4
03A4
03A2
03A4
16C1
03A4
03A3
03A4
03A2
16C1
03A4
03A4
03A3
03A4
03A2
03A4
02B1
03A1
15B1
03A2
03A2
03A1
03D1
03D1
03A2
03A2
03A4
03A4
03A4
03A1
03A4
03A4
16A1
03A2
03A4
03A2
03A1
03A2
03A1
03A4
03A4
03D1
03A4
03A4
03A4
03A4
03A4
03A4
03A4
03A4
03A1
02B3
16A1
03A4
03A4
03A3
03A3
03A2
03A3
03A3
03A3
27A2
03A3
03A3
03A3
03A3
16A1
04C3
27D1
02A1
36B4
39B3
39D4
03A4
03A4
03A4
03A4
16C1
03A4
03A1
03A2
09C3
03A3
03A3
03A2
03A4
03A4
03A4
03A4
03A4
03A4
03A1
03A1
03A1
03A3
03A4
03A1
03A3
03A3
03A4
03A4
03A4
03A4
03A4
03A1
15B2
03A3
03A3
03A4
03A4
03A3
03A4
03A3
03A3
03A4
03A3
03A4
03A2
03A4
03A4
03B3
03A2
03A4
03A4
03A1
03A4
02B1
03A2
03D1
03A1
03A1
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03C4
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
47A4
17D4
25B3
47B1
37C1
25D3
25D3
16A1
15D3
37A1
39D4
03A2
03D1
03A2
03A4
03A1
03A1
03A1
03A4
03A2
03A1
03A4
03A3
03D1
03A2
03A1
03A2
03A2
03A2
03A2
47B1
47B1
47B1
47A1
47A1
47A1
38D1
38D1
38D1
47B1
47B1
47B1
47A1
47B1
47A1
38D1
47A1
47A1
16A1
36B4
03C1
25D3
37C1
36C2
26D4
02A2
01A1
03D1
03A2
03A4
03A4
03A1
02B1
03A2
03A2
03A1
03A1
03A4
03A3
03A3
03A4
03A1
03A1
02B2
03A1
03D1
03A1
40C4
03A4
03A1
03D1
03A1
25B4
03A2
47A2
47A1
03A2
03A2
38D1
47A1
03A2
03A2
03A2
03D1
47A1
03A2
03C2
03A2
47B1
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
02B1
03A2
47B1
47B1
03A2
03A2
47B1
47B2
16C1
16C1
16C1
16C1
03A2
26C1
03A2
03A2
47B1
03A2
03A3
47B1
29B4
47A4
29A2
27C1
38C2
02A4
16A1
15D3
39D4
03A2
03A3
03A3
03A4
03A4
03A3
03A4
03A4
03A4
03A4
03A4
03A1
03A3
03A2
03B3
36C2
03A4
03A4
03A4
02C1
03A4
03A4
25D1
03A4
03D1
47A1
03D1
03A4
03A4
03B3
03D1
03A1
03D1
03D1
03A4
03A4
03A4
03A4
03A4
27A1
03A4
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
39A1
39A1
39A1
39A1
38B2
38B2
38B2
38B2
38B2
38B2
38B2
03A3
39A1
03A2
03A2
03D1
39A1
39A1
39A1
47A1
39A1
47B1
03A2
03A3
03A4
47B3
01C1
03A2
03D1
03A4
03A2
03C2
39A1
38D1
39A1
38D1
02B1
39A1
38D1
38D1
38B2
03A2
03A2
38D1
38D1
38D1
38D1
39A1
38B2
39A1
38D1
38B2
38D1
46A4
37A3
16A1
02A4
04C3
03C4
39C1
37C1
25D3
25D3
37A3
39C3
38D4
03A2
03A2
03A4
03A4
03A4
03A3
02B2
03B3
03A2
03A4
03A4
03A1
03A3
03A4
03A4
03A2
03A4
03A4
03A3
03A3
03A3
03A3
03A3
03A3
03A2
03A4
02B3
03D1
03A4
03A4
03A4
03A1
03A4
15A4
03A4
03A2
03A1
03B3
03C4
03A2
03A2
03A2
03A2
03A2
03A2
03A2
03A2
16A1
16A1
03A2
03A2
03A2
03A2
03A2
03A4
03A2
03A2
03C2
03A2
38B2
01C1
03C2
03A4
03A2
03A2
03A2
03A2
03A2
03A3
03A3
03A3
03A3
03A2
01C1
03A2
03A2
39C1
39C1
39C1
39C1
03A2
01C4
03A2
03A4
03A2
03A2
03A2
03A2
01C3
39C1
03C2
03C2
03A2
03C2
03A2
03A3
03A3
03A3
39C1
39A3
39C1
03A2
03A2
03A2
47B1
47B1
03A2
03A2
47B1
03A2
03A2
03A2
03A3
03A2
03A2
03A2
39C1
39C1
03A3
03A2
03A2
03A2
03A2
03A2
03D1
03D1
03A2
03C1
39C1
47A4
47A1
47B1
47B1
02A1
29D3
39C1
38D3
38D4
39C4
03A4
03A4
25B4
03A4
03A4
03A4
03A4
03A4
03A2
03A2
03A2
03A4
03A4
03A4
03A3
03A4
03A4
25D4
02B2
03A3
03A4
03A2
02B2
02B2
02B2
03A4
03A2
03A2
03A3
03A2
03A4
03D1
03D1
03A4
03A2
03A4
03A3
03A3
36C2
03B3
03D1
03A2
03A2
03A3
03A2
03A3
03A3
03A3
37C1
03A2
03A2
03A3
03A2
03A2
03A4
03C3
03C1
03A2
02B4
02B4
03A3
03A2
03A2
03D1
03A1
03A2
03A2
03B3
03A2
03A3
01C1
29C4
03A2
03D1
03A4
03A2
03A2
03A2
02B4
03B3
01C3
03A2
03A3
03A3
03A3
03A2
03A3
15C1
03A2
03A2
03D1
03C2
03A2
03A2
03A2
03A2
03A2
36A1
38B2
47B1
27A2
29A2
29D3
25D3
26D2
39C1
03C1
15C2
36A1
26D2
38D4
03A2
30A3
36B3
03A4
47A1
36B3
03A4
47A1
03A1
03A1
03A1
03D1
36B3
03A4
02B1
03A4
03A2
03A1
03A2
03A2
03A4
36B3
03A1
03A4
03A1
03A2
03A3
03A4
03A1
03A1
36C2
03A1
36C2
03A2
16C4
03A1
03D1
03A2
03A2
03A4
03A2
03A1
03A2
36B3
03A4
03A4
03A2
03A4
03A2
36B3
03A2
03A2
03A2
03A2
03D1
03A2
03A4
03A4
29A1
03D1
15C2
15C2
15C1
15C1
15C1
15C1
03A2
03A2
03D1
03C1
03A2
15A3
15A1
03A3
03A3
03A2
36C2
03A2
03A3
03A2
03D1
03A2
03D1
03A2
03A2
03A2
03A2
03A2
03A2
03B3
02B2
29D3
03B3
03B3
03D1
03C2
38D2
38B2
38B2
03A2
36C2
03A2
03A2
03A2
03A2
29D3
38D2
03A2
03A3
03A3
03A3
03A3
03A3
03A3
03A2
03A2
03A2
38D1
38D2
38D2
03A2
03A2
03A2
03A2
03A2
38D2
03A2
03A2
03A2
03A2
38D2
26D3
39A1
39A1
03A2
15C1
15C1
15C1
15C1
15C1
15C1
39A1
03A2
29D3
38D2
38D2
38D2
03A2
03A2
39A1
38D2
39A1
39A1
38D2
03A2
03A2
03A2
03A2
38D2
03A2
39A1
03A2
03A2
15A1
03A2
03A2
39A1
03A2
03A2
03A2
03A2
03D1
03A2
26D3
38B2
38B2
38B2
47B4
29A1
37A4
39C1
38D2
38D2
36B3
36B3
02B2
03A4
03A1
16C4
03A3
03A1
03A4
03A3
36D1
36C2
16C1
36D1
36D2
37A3
03A3
03A1
03A1
03A4
03A2
36A2
36A2
03A2
03A4
03A4
36A2
03A2
03A2
37A3
03A2
03A2
03A2
36D2
03A3
36D2
03A2
15D4
03B3
03A4
13A2
03A1
03A1
03A1
03A2
03A2
03A2
15C1
03B3
03B3
03A3
03D1
15A3
37A3
15C1
03A2
03A2
03A2
37A3
36B3
15A3
03A2
38D1
03A3
03A3
03D1
03D1
03B3
02B2
03A4
02B2
03A3
03B3
03A3
29D3
29D3
29D3
29D3
29D3
29D3
29D3
29D3
03B3
36A3
36C2
36C2
36D1
36B3
36A3
36C2
03B3
03A2
03A2
03D1
38D2
03A3
38D2
38D2
03B3
03B3
03A2
36C2
02B3
36C2
25D3
03D1
39A1
39A1
39A1
38D2
03A3
13A4
38D1
29A2
29A2
18C3
14C3
39C2
27C1
39A1
47A3
15B4
36C2
03A1
03A1
03A2
03A1
03A1
36C2
47B1
03A2
03D1
03A2
03A4
03A4
29A1
03A4
03A2
03A1
03A4
03B3
01C4
12C2
13A2
29A2
29A2
29A2
29A2
28A1
38D4
03A2
15C2
29A2
29A2
29A2
29A2
29A2
03D1
03A2
03A2
03A4
03A2
15C1
15C1
15C1
03A4
15C2
15C2
15C2
03A1
38D4
38D4
38D4
38D1
38D1
03B3
15C1
15D1
15C1
15C2
01C3
01C3
01C3
03D1
03D1
29A2
03B3
38D2
15C1
39C3
25D2
29A1
29A2
15D3
15C2
16A1
27D1
27D1
38D2
39C1
02B1
29C3
03A4
03A4
03A2
03A3
03A2
03A3
03A3
03A4
03A4
03A4
03A2
03A4
03A4
01C3
03A2
03A1
02B2
03A4
02B2
15B4
15B4
03A2
28D2
03A4
03A4
03D1
03B3
26C4
29A2
29A2
29B3
29A1
03A4
02A4
03D1
03D1
03D1
15C2
15C2
26D2
15C2
40C3
03D1
03A3
36C4
29B3
29A4
03B1
28D2
38D4
39A3
02B1
02A1
02A2
15C1
02D2
02D2
29A4
36A1
03A4
13B4
02A1
03B3
03A4
03A4
03A4
03A4
03A4
03A3
03A4
14A3
47B1
47B1
29A1
03A3
03A2
03A3
01C4
03A3
03A3
26D4
03A4
26D4
03A4
02A3
03A4
03A4
03A4
26B2
26B2
02D2
02B4
03A4
02D2
13A2
02B2
02A4
02A4
40C3
40C3
47B2
36A4
02A4
02A4
02A4
29A1
27D1
29A2
47B1
01C2
15C2
02A1
02B1
02A1
02A2
39C1
27D2
38D2
03A2
17D4
03A4
47B1
47B1
01D4
26C3
02A2
03A2
25A1
03D1
03A1
03A2
03A2
03A4
03A2
03A4
15C3
03A4
03A4
03A2
03A4
03A2
03B3
03A2
03A4
02B2
03A4
01A4
27D2
47B2
02A4
02A4
02A4
02A4
27D2
29A1
03A4
03A2
03A2
02A4
13A2
03D1
03D1
28A2
26A3
47B4
27D2
29D3
39A3
37B4
03C1
02B4
15B4
03A1
16A1
16A1
03A2
03D4
03A1
03A4
03A4
03C2
03A4
03A4
03A4
03A1
03A2
03A1
03A1
01D2
03A1
03A4
15B4
03A4
03A1
03A4
03A4
03A4
03A4
03A3
03A4
03A4
03A4
28C2
03A4
03A4
03D1
03A3
03A3
03A2
16A1
02B4
14C2
02B2
03A3
47B4
03A3
03C1
14C1
39A3
02A1
29D3
02A2
02A2
29D3
27C1
29A2
47B2
14C2
14C2
03A3
27A1
16A1
29A1
47A3
03D1
03A2
01C4
16C1
01C4
03A2
13B1
03A4
03D1
15A1
01A3
38D4
03C2
38D3
03A2
03C2
01C2
39C3
26B2
39C1
39C1
03C2
16A1
03D1
03B3
29A1
28A2
16C1
29A1
01C4
01C4
47A4
26C3
15B4
15A3
15B4
02D4
03A2
03A4
15A3
03A4
03A4
03A4
03A4
25D3
16A1
38D4
16C1
25D3
16A1
16A1
29A2
16A1
16A1
16A1
13A2
16A1
38D4
15A1
16A3
29A1
02A4
27B4
02A2
28A2
03A2
15D1
15A2
02D4
38D2
38D2
02A2
02A1
26C1
16C1
27A2
47A3
16C1
03A4
03A1
16A1
16C1
03A4
39A1
03A4
03A4
03A4
03A2
38D2
03A2
16A1
13A2
03A2
16A1
29A2
16A1
27B1
16A1
16A1
13D4
13D4
39C1
39C1
39A3
16A1
03A4
27B1
03A4
03A4
03A1
03A1
03D1
29A2
47B3
16C1
04C3
04C3
04C3
29A2
03A3
03C1
16A1
03D2
16A1
03A2
47B1
02A2
28A3
27A1
16A1
03A3
27A1
47B1
03C4
03D1
02A4
29D3
39C4
38D4
02B4
26B1
03C2
03A1
03A2
02B1
03A4
16A1
13A2
16C1
03A3
01C4
27A1
39C3
29C4
39C1
03A2
29D3
03C1
03D2
03C1
03A3
03A1
03A3
02B4
03A4
03A4
03D1
03D1
03A4
03A4
03A1
03A4
02D4
03D1
15C2
02B1
03D1
03C4
13D1
15C2
02A1
02B1
16C4
03A4
03A4
03A3
03A2
02A1
01A1
02B1
02A2
38D2
29D3
15A1
01C4
03D2
02B3
03A4
03A3
03C3
03A1
03A2
03A2
03A2
26B1
16C4
18C4
01B4
02B3
02B3
39A4
39A1
15D3
48B3
16C1
29D3
02A2
02A4
29D3
02A2
03A4
03A4
03A2
03C2
16C4
28D2
29D3
29D3
02B1
16C1
16A1
15A3
36B1
03C1
02B3
16C4
15D4
15D3
47A1
47B1
02A2
02A2
02A1
02A1
03A2
03A3
03A4
02A1
02A1
27A2
02A2
47B1
47B1
15B1
02B1
27D2
28D2
28D2
02A2
02A2
03D1
02A2
03A4
02A2
02A2
02A1
02A2
02A1
02A2
47B1
29A1
02B1
01A1
01A1
26C4
15C2
03B3
03C1
25B4
27D1
03B3
03A4
03A4
03A2
01A4
38D4
39B1
01C3
39B1
15D3
15C2
36A3
16A1
01A1
39C2
39C1
26C1
14C2
14C2
01A1
03A4
02A2
03A4
01C4
01C4
01A1
01A4
03A4
01A1
03A3
03A4
14C2
26A2
37C1
02A1
14A2
36B2
15C1
15C4
16C1
03D1
03D1
02C4
01A3
01A3
01A4
03A4
03A4
03A4
03A4
02A4
03A1
03A1
03A4
03A4
02A2
03A3
03A3
02B2
02B2
02B4
03C2
39A1
02A3
16C1
15A4
02A1
25D3
36B3
02B1
02B1
26C4
37C1
25A1
16C4
13D4
03C4
03B3
03B3
01A1
03C2
03A2
03A2
03A2
02B1
03C4
02B3
03C4
03C1
26B1
37C1
36D1
25D3
36B3
15C2
15C2
48B3
02A4
03C1
39A1
01C1
36C4
03D1
03A2
03A4
03A4
03A4
03A4
03A1
03A1
03A1
02B4
25B3
48B1
03A4
03B3
25B3
25D1
02B3
39A2
03D3
07C4
03D1
03C1
02D2
02C2
02A4
15C1
15C2
25D3
37C1
16C3
01D3
03A2
03A2
03A3
03A3
25D1
02B4
02B4
25D1
26A1
15D4
16C3
26B2
37C1
26C3
37C1
36D1
36C2
26C4
37A3
02A1
02A2
01B2
15C2
15C1
15A3
15A3
15A3
15A2
15A2
39A1
36B1
16C1
16C2
02B4
03D1
03C2
03D3
39C3
36D4
36D3
15C1
03A4
03A4
02B2
02B2
02B2
15C1
25D4
03D4
39B1
02B3
03A3
15A2
13A2
15A3
02A1
02A2
27D1
29D1
25D3
26D3
29D3
29D3
26D4
28B2
16C4
